epoch,ber_8,ber_16,ber_20,ber_32
38,0.420166015625,0.421875,0.41748046875,0.41064453125
39,0.405517578125,0.41162109375,0.415771484375,0.415771484375
40,0.4140625,0.412109375,0.408203125,0.4091796875
41,0.424560546875,0.4052734375,0.415283203125,0.411376953125
42,0.423583984375,0.40283203125,0.4091796875,0.410888671875
43,0.409912109375,0.412353515625,0.41796875,0.42578125
44,0.412353515625,0.411376953125,0.405029296875,0.400390625
45,0.416748046875,0.426513671875,0.400146484375,0.42626953125
46,0.419677734375,0.410888671875,0.428955078125,0.404541015625
47,0.409423828125,0.412841796875,0.409423828125,0.41748046875
48,0.40234375,0.40673828125,0.42626953125,0.41162109375
49,0.416259765625,0.39892578125,0.39404296875,0.398681640625
50,0.41357421875,0.411865234375,0.42138671875,0.4169921875
51,0.412353515625,0.413330078125,0.417236328125,0.416259765625
52,0.42431640625,0.414794921875,0.4111328125,0.416748046875
53,0.40283203125,0.412109375,0.387939453125,0.41015625
54,0.406005859375,0.41259765625,0.408447265625,0.3984375
55,0.40625,0.4140625,0.409423828125,0.412353515625
56,0.42041015625,0.4091796875,0.419677734375,0.405517578125
57,0.409423828125,0.41845703125,0.41259765625,0.407958984375
58,0.405517578125,0.421142578125,0.40625,0.41455078125
59,0.410888671875,0.423828125,0.40087890625,0.401123046875
60,0.417724609375,0.411865234375,0.4091796875,0.41650390625
61,0.418701171875,0.427490234375,0.408935546875,0.401123046875
62,0.410400390625,0.4072265625,0.421630859375,0.42041015625
63,0.416748046875,0.39990234375,0.41796875,0.402587890625
64,0.40869140625,0.414306640625,0.4052734375,0.406005859375
65,0.408935546875,0.42041015625,0.413330078125,0.409912109375
66,0.4111328125,0.40966796875,0.419189453125,0.401611328125
67,0.409423828125,0.407958984375,0.411865234375,0.41064453125
68,0.412109375,0.411865234375,0.418701171875,0.40087890625
69,0.416015625,0.414306640625,0.40478515625,0.42578125
70,0.417724609375,0.4091796875,0.41552734375,0.399169921875
71,0.40966796875,0.42333984375,0.4189453125,0.39990234375
72,0.408935546875,0.408203125,0.40869140625,0.4169921875
73,0.41259765625,0.408935546875,0.42431640625,0.4169921875
74,0.416748046875,0.410400390625,0.41455078125,0.413818359375
75,0.421875,0.40478515625,0.3994140625,0.412841796875
76,0.423095703125,0.409423828125,0.42041015625,0.40966796875
77,0.420166015625,0.412109375,0.423828125,0.39697265625
78,0.42236328125,0.40771484375,0.423583984375,0.405029296875
79,0.412109375,0.396728515625,0.408203125,0.410888671875
80,0.421630859375,0.413818359375,0.41650390625,0.407958984375
81,0.41357421875,0.410888671875,0.406494140625,0.4130859375
82,0.4130859375,0.404052734375,0.400390625,0.4111328125
83,0.40283203125,0.413818359375,0.41162109375,0.410400390625
84,0.410400390625,0.4033203125,0.415771484375,0.412841796875
85,0.427001953125,0.4169921875,0.411865234375,0.41455078125
86,0.411376953125,0.403564453125,0.41064453125,0.433837890625
87,0.4111328125,0.408447265625,0.412109375,0.41455078125
88,0.404296875,0.4150390625,0.417724609375,0.407958984375
89,0.41796875,0.412353515625,0.408203125,0.41259765625
90,0.41162109375,0.40771484375,0.417724609375,0.406982421875
91,0.4013671875,0.40771484375,0.4052734375,0.41162109375
92,0.41064453125,0.4072265625,0.408447265625,0.421142578125
93,0.4140625,0.401123046875,0.40625,0.411865234375
94,0.39404296875,0.396728515625,0.416748046875,0.412841796875
95,0.415771484375,0.4091796875,0.404296875,0.41748046875
96,0.419677734375,0.39453125,0.416015625,0.41455078125
97,0.41259765625,0.407470703125,0.40283203125,0.404541015625
98,0.401611328125,0.41015625,0.421630859375,0.404052734375
99,0.40966796875,0.420166015625,0.406982421875,0.416015625
100,0.412109375,0.413330078125,0.399169921875,0.41552734375
101,0.409423828125,0.404052734375,0.413330078125,0.41552734375
102,0.42236328125,0.417724609375,0.411376953125,0.416015625
103,0.413330078125,0.419677734375,0.41259765625,0.41455078125
104,0.415771484375,0.40966796875,0.415283203125,0.40234375
105,0.41552734375,0.413330078125,0.408935546875,0.400146484375
106,0.418701171875,0.41552734375,0.4072265625,0.4130859375
107,0.415283203125,0.420654296875,0.4130859375,0.402587890625
108,0.412353515625,0.408203125,0.406005859375,0.410400390625
109,0.427734375,0.409912109375,0.4208984375,0.414306640625
110,0.40966796875,0.411376953125,0.419189453125,0.415771484375
111,0.414306640625,0.409912109375,0.39892578125,0.39794921875
112,0.416259765625,0.40673828125,0.410888671875,0.40576171875
113,0.4189453125,0.41015625,0.408203125,0.408447265625
114,0.407958984375,0.395263671875,0.41552734375,0.410400390625
115,0.4130859375,0.41552734375,0.40771484375,0.416015625
116,0.41552734375,0.41259765625,0.401123046875,0.404541015625
117,0.39990234375,0.416748046875,0.411865234375,0.4052734375
118,0.41162109375,0.4072265625,0.403564453125,0.400634765625
119,0.413330078125,0.410888671875,0.4130859375,0.421142578125
120,0.416259765625,0.416259765625,0.414306640625,0.41650390625
121,0.41650390625,0.40478515625,0.40576171875,0.409912109375
122,0.417724609375,0.3984375,0.414306640625,0.416259765625
123,0.41552734375,0.4033203125,0.412109375,0.423583984375
124,0.4052734375,0.394775390625,0.4150390625,0.41162109375
125,0.405029296875,0.411865234375,0.422119140625,0.412841796875
126,0.391845703125,0.41162109375,0.416015625,0.40087890625
127,0.415283203125,0.404296875,0.405517578125,0.412109375
128,0.40478515625,0.399169921875,0.40576171875,0.4140625
129,0.402099609375,0.420166015625,0.42333984375,0.40234375
130,0.410400390625,0.40771484375,0.41552734375,0.4150390625
131,0.419677734375,0.40771484375,0.418701171875,0.41259765625
132,0.395751953125,0.4072265625,0.3994140625,0.4140625
133,0.40478515625,0.3994140625,0.409912109375,0.417236328125
134,0.413818359375,0.400146484375,0.423828125,0.415771484375
135,0.40283203125,0.41064453125,0.4052734375,0.3994140625
136,0.418212890625,0.398681640625,0.402587890625,0.415283203125
137,0.404541015625,0.404541015625,0.41357421875,0.4150390625
138,0.417236328125,0.415283203125,0.416259765625,0.40625
139,0.404541015625,0.411865234375,0.3984375,0.422607421875
140,0.410400390625,0.403076171875,0.41796875,0.39990234375
141,0.413330078125,0.41064453125,0.406494140625,0.399658203125
142,0.405029296875,0.417236328125,0.42236328125,0.406982421875
143,0.4130859375,0.42626953125,0.404296875,0.408203125
144,0.406494140625,0.411865234375,0.423095703125,0.409912109375
145,0.418212890625,0.41064453125,0.42138671875,0.411865234375
146,0.40869140625,0.408447265625,0.39794921875,0.41943359375
147,0.4189453125,0.402099609375,0.419921875,0.414794921875
148,0.407470703125,0.408935546875,0.404541015625,0.42236328125
149,0.4130859375,0.412841796875,0.403564453125,0.40673828125
150,0.408203125,0.41162109375,0.3974609375,0.397216796875
151,0.40966796875,0.42138671875,0.4189453125,0.41357421875
152,0.413330078125,0.405029296875,0.41796875,0.39404296875
153,0.412353515625,0.412841796875,0.40625,0.407958984375
154,0.426513671875,0.41162109375,0.41162109375,0.411865234375
155,0.399658203125,0.413818359375,0.399169921875,0.412109375
156,0.4072265625,0.413330078125,0.41064453125,0.421142578125
157,0.40625,0.4150390625,0.396484375,0.417236328125
158,0.392578125,0.4111328125,0.405029296875,0.4091796875
159,0.40869140625,0.416748046875,0.40576171875,0.416748046875
160,0.43017578125,0.399658203125,0.41943359375,0.416748046875
161,0.421875,0.42138671875,0.399169921875,0.407958984375
162,0.416015625,0.422119140625,0.416748046875,0.403564453125
163,0.415771484375,0.398193359375,0.412841796875,0.406005859375
164,0.415771484375,0.419189453125,0.404052734375,0.404052734375
165,0.40576171875,0.401123046875,0.4072265625,0.41943359375
166,0.40771484375,0.40966796875,0.422607421875,0.4052734375
167,0.40771484375,0.403076171875,0.4033203125,0.41357421875
168,0.400634765625,0.404541015625,0.413330078125,0.391357421875
169,0.3974609375,0.41748046875,0.4091796875,0.417724609375
170,0.404541015625,0.406494140625,0.426025390625,0.3974609375
171,0.40380859375,0.419189453125,0.408447265625,0.412841796875
172,0.418212890625,0.403564453125,0.40283203125,0.409912109375
173,0.399169921875,0.401611328125,0.389892578125,0.40380859375
174,0.41796875,0.41552734375,0.399658203125,0.4208984375
175,0.40771484375,0.39501953125,0.39990234375,0.419189453125
176,0.416015625,0.416015625,0.423583984375,0.391845703125
177,0.4169921875,0.40673828125,0.426513671875,0.3984375
178,0.409912109375,0.4091796875,0.408447265625,0.408935546875
179,0.410400390625,0.4208984375,0.409423828125,0.419677734375
180,0.413818359375,0.421142578125,0.41552734375,0.41552734375
181,0.41455078125,0.409423828125,0.3935546875,0.406982421875
182,0.402587890625,0.410888671875,0.41943359375,0.407470703125
183,0.414794921875,0.4208984375,0.39599609375,0.41455078125
184,0.412353515625,0.401123046875,0.40673828125,0.39599609375
185,0.415283203125,0.402099609375,0.4072265625,0.408203125
186,0.396240234375,0.424072265625,0.4111328125,0.42041015625
187,0.4130859375,0.39404296875,0.3994140625,0.408203125
188,0.407470703125,0.4013671875,0.427490234375,0.4091796875
189,0.422607421875,0.41064453125,0.40966796875,0.42236328125
190,0.408935546875,0.40771484375,0.40966796875,0.413818359375
191,0.40625,0.4033203125,0.41162109375,0.4169921875
192,0.420166015625,0.407958984375,0.4189453125,0.404052734375
193,0.40478515625,0.4052734375,0.40966796875,0.406005859375
194,0.427734375,0.39453125,0.410400390625,0.402099609375
195,0.405517578125,0.416259765625,0.392578125,0.416259765625
196,0.400634765625,0.40869140625,0.406005859375,0.41259765625
197,0.419189453125,0.406494140625,0.398681640625,0.409912109375
198,0.4091796875,0.3994140625,0.416015625,0.403564453125
199,0.415283203125,0.407958984375,0.400634765625,0.4208984375
200,0.41357421875,0.40283203125,0.412353515625,0.398193359375
201,0.419677734375,0.409912109375,0.408203125,0.407470703125
202,0.409912109375,0.4091796875,0.403564453125,0.40869140625
203,0.4140625,0.40625,0.417724609375,0.407958984375
204,0.4052734375,0.40283203125,0.406982421875,0.400634765625
205,0.404541015625,0.409423828125,0.419921875,0.419677734375
206,0.40478515625,0.4140625,0.42431640625,0.4130859375
207,0.408447265625,0.41650390625,0.393798828125,0.412353515625
208,0.405517578125,0.400390625,0.412353515625,0.4140625
209,0.41357421875,0.404052734375,0.408203125,0.413330078125
210,0.404296875,0.407958984375,0.407470703125,0.423583984375
211,0.41259765625,0.412109375,0.405517578125,0.40625
212,0.4091796875,0.411376953125,0.41357421875,0.40478515625
213,0.41162109375,0.41064453125,0.4140625,0.411865234375
214,0.408935546875,0.41845703125,0.415771484375,0.406982421875
215,0.42138671875,0.408447265625,0.406494140625,0.41357421875
216,0.411865234375,0.423583984375,0.419189453125,0.414306640625
217,0.425048828125,0.41650390625,0.412353515625,0.40869140625
218,0.413818359375,0.406494140625,0.416748046875,0.407958984375
219,0.39208984375,0.40966796875,0.3994140625,0.40576171875
220,0.41162109375,0.41845703125,0.411376953125,0.411865234375
221,0.402587890625,0.40625,0.412353515625,0.408203125
222,0.407470703125,0.40576171875,0.413330078125,0.413818359375
223,0.41015625,0.39404296875,0.396728515625,0.405517578125
224,0.40869140625,0.4169921875,0.4072265625,0.41162109375
225,0.405029296875,0.41064453125,0.42333984375,0.407958984375
226,0.40576171875,0.41455078125,0.4091796875,0.415771484375
227,0.404296875,0.406005859375,0.40869140625,0.422119140625
228,0.420654296875,0.412109375,0.39599609375,0.4033203125
229,0.418701171875,0.413818359375,0.40771484375,0.409912109375
230,0.402587890625,0.4052734375,0.42236328125,0.4013671875
231,0.40771484375,0.411865234375,0.406494140625,0.41357421875
232,0.408447265625,0.41162109375,0.408935546875,0.412353515625
233,0.415283203125,0.41455078125,0.419921875,0.40771484375
234,0.408203125,0.403564453125,0.415771484375,0.4140625
235,0.40576171875,0.411376953125,0.41943359375,0.40966796875
236,0.408203125,0.415771484375,0.4111328125,0.40576171875
237,0.412109375,0.402099609375,0.425537109375,0.39501953125
238,0.419921875,0.423583984375,0.408447265625,0.3974609375
239,0.404541015625,0.4140625,0.40869140625,0.4169921875
240,0.396240234375,0.40771484375,0.40869140625,0.408447265625
241,0.421630859375,0.405029296875,0.41064453125,0.404541015625
242,0.41455078125,0.406982421875,0.41357421875,0.410400390625
243,0.408447265625,0.4013671875,0.411865234375,0.399169921875
244,0.41796875,0.416748046875,0.409423828125,0.410888671875
245,0.408447265625,0.413818359375,0.406494140625,0.4150390625
246,0.42578125,0.41064453125,0.41015625,0.412841796875
247,0.41015625,0.407958984375,0.40234375,0.397705078125
248,0.412353515625,0.410888671875,0.4072265625,0.398193359375
249,0.41943359375,0.41015625,0.3896484375,0.40576171875
250,0.403564453125,0.419677734375,0.40966796875,0.406982421875
251,0.41455078125,0.403076171875,0.397705078125,0.404541015625
252,0.40234375,0.413330078125,0.408447265625,0.423583984375
253,0.411376953125,0.405517578125,0.403564453125,0.412841796875
254,0.40234375,0.412353515625,0.413818359375,0.4111328125
255,0.41162109375,0.40869140625,0.414306640625,0.415771484375
256,0.41015625,0.410888671875,0.4169921875,0.404541015625
257,0.39990234375,0.41748046875,0.410888671875,0.41796875
258,0.404296875,0.41064453125,0.4169921875,0.409423828125
259,0.424072265625,0.400390625,0.402099609375,0.40185546875
260,0.41064453125,0.4033203125,0.416015625,0.40625
261,0.40478515625,0.41552734375,0.41015625,0.406494140625
262,0.40625,0.412109375,0.428955078125,0.41650390625
263,0.419921875,0.408447265625,0.409912109375,0.40869140625
264,0.415283203125,0.403076171875,0.407958984375,0.4033203125
265,0.40625,0.41162109375,0.414794921875,0.402099609375
266,0.416748046875,0.421630859375,0.418212890625,0.411865234375
267,0.411376953125,0.412353515625,0.423583984375,0.4052734375
268,0.4150390625,0.423828125,0.415771484375,0.41259765625
269,0.41845703125,0.407470703125,0.419677734375,0.40185546875
270,0.409912109375,0.4091796875,0.420654296875,0.41162109375
271,0.418701171875,0.427001953125,0.412841796875,0.41259765625
272,0.392822265625,0.405517578125,0.41845703125,0.41259765625
273,0.419921875,0.40380859375,0.402587890625,0.411376953125
274,0.412353515625,0.408447265625,0.427978515625,0.4072265625
275,0.415283203125,0.408935546875,0.413330078125,0.408935546875
276,0.400390625,0.42236328125,0.421875,0.41162109375
277,0.4091796875,0.415283203125,0.4033203125,0.408447265625
278,0.416748046875,0.419677734375,0.39453125,0.411865234375
279,0.40625,0.41943359375,0.398681640625,0.417236328125
280,0.412109375,0.398681640625,0.419677734375,0.406494140625
281,0.40771484375,0.426513671875,0.4130859375,0.40966796875
282,0.411376953125,0.414794921875,0.40771484375,0.4091796875
283,0.4189453125,0.410400390625,0.407470703125,0.409912109375
284,0.41748046875,0.41357421875,0.425048828125,0.413818359375
285,0.41845703125,0.40234375,0.419189453125,0.403564453125
286,0.4169921875,0.40283203125,0.406494140625,0.40478515625
287,0.4130859375,0.405517578125,0.418701171875,0.409423828125
288,0.399658203125,0.412841796875,0.406005859375,0.413818359375
289,0.3896484375,0.4111328125,0.42626953125,0.394287109375
290,0.412353515625,0.410888671875,0.405029296875,0.418701171875
291,0.41162109375,0.41796875,0.40771484375,0.404296875
292,0.405029296875,0.40966796875,0.4072265625,0.41064453125
293,0.411865234375,0.415771484375,0.40234375,0.412109375
294,0.40283203125,0.40869140625,0.4140625,0.41064453125
295,0.4072265625,0.39599609375,0.4140625,0.411376953125
296,0.397705078125,0.396484375,0.400390625,0.407470703125
297,0.41259765625,0.42919921875,0.411376953125,0.417236328125
298,0.396240234375,0.404541015625,0.41015625,0.40869140625
299,0.4140625,0.409423828125,0.414306640625,0.40283203125
300,0.412109375,0.42529296875,0.417724609375,0.423828125
301,0.4130859375,0.405029296875,0.404052734375,0.40478515625
302,0.408203125,0.402587890625,0.429443359375,0.41357421875
303,0.40869140625,0.40771484375,0.402099609375,0.4072265625
304,0.414794921875,0.417724609375,0.413818359375,0.401123046875
305,0.41259765625,0.415771484375,0.40966796875,0.424072265625
306,0.416259765625,0.405517578125,0.4150390625,0.414306640625
307,0.422119140625,0.410400390625,0.411376953125,0.409912109375
308,0.409423828125,0.40673828125,0.398193359375,0.411865234375
309,0.397705078125,0.40380859375,0.406494140625,0.4091796875
310,0.404296875,0.400634765625,0.409423828125,0.409912109375
311,0.41162109375,0.42431640625,0.403076171875,0.388916015625
312,0.41748046875,0.4072265625,0.40625,0.408935546875
313,0.39990234375,0.413330078125,0.4140625,0.410400390625
314,0.4169921875,0.419677734375,0.411865234375,0.418212890625
315,0.414794921875,0.407958984375,0.403076171875,0.41455078125
316,0.401611328125,0.409423828125,0.4150390625,0.410400390625
317,0.414794921875,0.400390625,0.41845703125,0.40283203125
318,0.41748046875,0.396728515625,0.402587890625,0.400146484375
319,0.416259765625,0.412109375,0.390625,0.41015625
320,0.4072265625,0.41357421875,0.400634765625,0.406982421875
321,0.408447265625,0.401123046875,0.395263671875,0.40283203125
322,0.409912109375,0.417236328125,0.40966796875,0.40869140625
323,0.400146484375,0.4140625,0.405517578125,0.406982421875
324,0.41455078125,0.40673828125,0.40380859375,0.403076171875
325,0.413330078125,0.40576171875,0.408447265625,0.40869140625
326,0.411376953125,0.404052734375,0.403076171875,0.408935546875
327,0.419921875,0.404541015625,0.416015625,0.41748046875
328,0.4072265625,0.4228515625,0.412109375,0.416259765625
329,0.4091796875,0.408447265625,0.415771484375,0.41943359375
330,0.4169921875,0.41943359375,0.40380859375,0.4140625
331,0.40234375,0.4150390625,0.407470703125,0.407958984375
332,0.4072265625,0.408935546875,0.3984375,0.410888671875
333,0.403076171875,0.404541015625,0.40380859375,0.39892578125
334,0.412109375,0.398193359375,0.41796875,0.414794921875
335,0.406494140625,0.39404296875,0.404541015625,0.41064453125
336,0.412841796875,0.404541015625,0.4150390625,0.404052734375
337,0.40185546875,0.411376953125,0.4091796875,0.407470703125
338,0.427734375,0.414794921875,0.42041015625,0.40625
339,0.423095703125,0.405517578125,0.391357421875,0.4189453125
340,0.391845703125,0.413818359375,0.41455078125,0.388427734375
341,0.4072265625,0.4189453125,0.417724609375,0.405517578125
342,0.396484375,0.406494140625,0.40869140625,0.397705078125
343,0.404541015625,0.400146484375,0.41357421875,0.410888671875
344,0.41943359375,0.420166015625,0.40380859375,0.41259765625
345,0.40625,0.4150390625,0.40087890625,0.40673828125
346,0.40185546875,0.407958984375,0.40673828125,0.398681640625
347,0.3994140625,0.43212890625,0.386962890625,0.406005859375
348,0.40869140625,0.42236328125,0.414306640625,0.413330078125
349,0.41015625,0.41552734375,0.406005859375,0.407470703125
350,0.40771484375,0.41064453125,0.418212890625,0.412841796875
351,0.421875,0.415283203125,0.404541015625,0.39501953125
352,0.415771484375,0.4013671875,0.42626953125,0.419921875
353,0.413818359375,0.40673828125,0.4091796875,0.408447265625
354,0.406005859375,0.42333984375,0.395263671875,0.425537109375
355,0.40234375,0.41943359375,0.398681640625,0.400634765625
356,0.3984375,0.41357421875,0.411376953125,0.404296875
357,0.414794921875,0.410888671875,0.408935546875,0.415283203125
358,0.427490234375,0.40869140625,0.395751953125,0.40625
359,0.401611328125,0.400390625,0.41357421875,0.41650390625
360,0.41259765625,0.429443359375,0.412109375,0.4091796875
361,0.41552734375,0.405029296875,0.406494140625,0.405517578125
362,0.4140625,0.408935546875,0.42041015625,0.4189453125
363,0.417724609375,0.40380859375,0.4208984375,0.417724609375
364,0.396484375,0.3994140625,0.412109375,0.409423828125
365,0.417236328125,0.414306640625,0.407470703125,0.412841796875
366,0.398681640625,0.416259765625,0.4130859375,0.4033203125
367,0.406982421875,0.431396484375,0.406494140625,0.413330078125
368,0.4111328125,0.4130859375,0.4033203125,0.408447265625
369,0.41357421875,0.39208984375,0.413330078125,0.407470703125
370,0.4208984375,0.40771484375,0.408203125,0.3955078125
371,0.402099609375,0.40625,0.409912109375,0.40478515625
372,0.416015625,0.404052734375,0.411865234375,0.41015625
373,0.413330078125,0.420166015625,0.410888671875,0.41455078125
374,0.407470703125,0.42333984375,0.41845703125,0.414306640625
375,0.407470703125,0.4150390625,0.405517578125,0.412109375
376,0.40966796875,0.424560546875,0.394775390625,0.3974609375
377,0.40869140625,0.417236328125,0.410400390625,0.419921875
378,0.403076171875,0.41259765625,0.428466796875,0.403564453125
379,0.41015625,0.404296875,0.413330078125,0.40673828125
380,0.408203125,0.404541015625,0.402587890625,0.404296875
381,0.40673828125,0.397705078125,0.404296875,0.39794921875
382,0.40380859375,0.40966796875,0.406005859375,0.403076171875
383,0.41943359375,0.404541015625,0.410400390625,0.412353515625
384,0.4091796875,0.40869140625,0.408935546875,0.412109375
385,0.404052734375,0.412353515625,0.4111328125,0.4033203125
386,0.399169921875,0.416259765625,0.404296875,0.40380859375
387,0.417724609375,0.409912109375,0.404052734375,0.414794921875
388,0.414306640625,0.400634765625,0.400146484375,0.40576171875
389,0.409423828125,0.411376953125,0.41015625,0.41455078125
390,0.4130859375,0.40673828125,0.405517578125,0.4111328125
391,0.408447265625,0.416015625,0.412353515625,0.409423828125
392,0.413330078125,0.412353515625,0.418701171875,0.411865234375
393,0.4140625,0.4111328125,0.40771484375,0.412109375
394,0.40185546875,0.410888671875,0.421875,0.40771484375
395,0.425048828125,0.41455078125,0.415771484375,0.408935546875
396,0.4013671875,0.416259765625,0.42529296875,0.412353515625
397,0.418701171875,0.398681640625,0.420166015625,0.4033203125
398,0.419189453125,0.40673828125,0.394775390625,0.389892578125
399,0.417236328125,0.397705078125,0.413818359375,0.414794921875
400,0.410400390625,0.418701171875,0.4150390625,0.41357421875
401,0.412353515625,0.400146484375,0.40869140625,0.425537109375
402,0.412353515625,0.406005859375,0.405029296875,0.40283203125
403,0.425048828125,0.4033203125,0.409912109375,0.4140625
404,0.411865234375,0.415771484375,0.401123046875,0.3984375
405,0.41357421875,0.403564453125,0.407470703125,0.404541015625
406,0.405029296875,0.3984375,0.421875,0.40771484375
407,0.40966796875,0.401611328125,0.406005859375,0.398681640625
408,0.3916015625,0.41015625,0.4150390625,0.42041015625
409,0.427978515625,0.40625,0.408935546875,0.411865234375
410,0.415283203125,0.40771484375,0.415771484375,0.411376953125
411,0.4267578125,0.425048828125,0.422607421875,0.410400390625
412,0.415283203125,0.407958984375,0.400390625,0.398193359375
413,0.418212890625,0.40966796875,0.416259765625,0.421142578125
414,0.4052734375,0.41064453125,0.405517578125,0.41015625
415,0.4130859375,0.40185546875,0.40185546875,0.40771484375
416,0.40087890625,0.422119140625,0.411865234375,0.41357421875
417,0.421142578125,0.414794921875,0.41552734375,0.408935546875
418,0.40869140625,0.41015625,0.41357421875,0.421142578125
419,0.412353515625,0.415771484375,0.408447265625,0.40771484375
420,0.4248046875,0.390380859375,0.3974609375,0.3994140625
421,0.4130859375,0.401123046875,0.400634765625,0.4189453125
422,0.417236328125,0.411376953125,0.40869140625,0.403076171875
423,0.410888671875,0.412353515625,0.405029296875,0.418701171875
424,0.412109375,0.410400390625,0.40771484375,0.41748046875
425,0.406005859375,0.418212890625,0.407958984375,0.400634765625
426,0.421142578125,0.392822265625,0.414306640625,0.39892578125
427,0.4091796875,0.41796875,0.40771484375,0.405029296875
428,0.41650390625,0.408447265625,0.409912109375,0.406494140625
429,0.4052734375,0.41650390625,0.421630859375,0.41455078125
430,0.403076171875,0.409912109375,0.41357421875,0.416015625
431,0.406494140625,0.416015625,0.412353515625,0.41259765625
432,0.41796875,0.414794921875,0.4248046875,0.40380859375
433,0.410888671875,0.4150390625,0.405029296875,0.40966796875
434,0.412353515625,0.414306640625,0.412353515625,0.408203125
435,0.406005859375,0.408935546875,0.4052734375,0.39453125
436,0.3984375,0.406982421875,0.399169921875,0.406005859375
437,0.408447265625,0.41015625,0.39990234375,0.40673828125
438,0.40185546875,0.40869140625,0.407470703125,0.416259765625
439,0.399658203125,0.418701171875,0.404052734375,0.407470703125
440,0.412353515625,0.419921875,0.4072265625,0.415283203125
441,0.41162109375,0.419921875,0.40771484375,0.41015625
442,0.41162109375,0.408447265625,0.4033203125,0.41015625
443,0.42041015625,0.403076171875,0.403076171875,0.40478515625
444,0.40673828125,0.392822265625,0.408203125,0.4140625
445,0.406982421875,0.41748046875,0.408935546875,0.416259765625
446,0.41015625,0.416259765625,0.40478515625,0.406005859375
447,0.41064453125,0.416015625,0.40185546875,0.390869140625
448,0.40576171875,0.404052734375,0.404296875,0.39453125
449,0.40576171875,0.41064453125,0.41162109375,0.41015625
450,0.403564453125,0.402587890625,0.40625,0.396484375
451,0.409912109375,0.409423828125,0.40869140625,0.4052734375
452,0.398681640625,0.41650390625,0.409912109375,0.398681640625
453,0.402587890625,0.407470703125,0.4091796875,0.402099609375
454,0.40771484375,0.421630859375,0.39892578125,0.41845703125
455,0.40234375,0.418701171875,0.39794921875,0.41259765625
456,0.41796875,0.411865234375,0.407470703125,0.39111328125
457,0.42626953125,0.414306640625,0.41259765625,0.4140625
458,0.39892578125,0.4140625,0.404541015625,0.412841796875
459,0.409912109375,0.414794921875,0.408203125,0.406982421875
460,0.40771484375,0.407470703125,0.40625,0.4091796875
461,0.400634765625,0.419677734375,0.40087890625,0.40087890625
462,0.394287109375,0.415771484375,0.4248046875,0.421875
463,0.40625,0.40185546875,0.41552734375,0.405029296875
464,0.40380859375,0.410400390625,0.408203125,0.40283203125
465,0.406982421875,0.404052734375,0.40185546875,0.4287109375
466,0.406494140625,0.4072265625,0.41064453125,0.405029296875
467,0.4072265625,0.4111328125,0.396240234375,0.40869140625
468,0.414794921875,0.39990234375,0.41015625,0.395751953125
469,0.407470703125,0.408203125,0.400634765625,0.41064453125
470,0.411376953125,0.40771484375,0.409912109375,0.401123046875
471,0.405029296875,0.4150390625,0.401123046875,0.419921875
472,0.41259765625,0.4208984375,0.406494140625,0.410400390625
473,0.413818359375,0.4140625,0.395263671875,0.412109375
474,0.415283203125,0.409912109375,0.411376953125,0.41748046875
